city_name,date,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,co,dew,humidity,no2,o3,pm10,pm25,precipitation,pressure,so2,temperature,wind gust,wind speed
København,2021-03-28,2.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,1.9,,82.5,4.0,25.8,21.0,32.0,,1019.8,0.1,6.6,,5.7
København,2021-03-29,-3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,1.9,,83.5,5.0,25.8,22.0,38.0,,1020.1,0.2,9.5,,6.0
København,2021-03-30,-3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,1.9,,72.0,6.2,24.2,27.0,39.0,,1025.7,0.3,12.2,12.0,4.3
København,2021-03-31,-3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.1,,51.5,14.8,24.5,51.0,51.0,,1022.8,0.6,13.5,,2.9
København,2021-04-01,-3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,,73.0,5.7,23.6,13.0,24.0,,1019.0,0.3,7.3,,2.9
København,2021-04-02,-3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,1.7,,65.0,3.4,28.3,16.0,24.0,,1018.2,0.1,6.7,2.7,4.1
København,2021-04-03,-3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,1.8,,51.5,2.3,32.0,14.0,19.0,,1023.4,0.2,5.1,0.1,3.8
København,2021-04-04,-3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,1.9,,71.5,4.0,31.3,20.0,25.0,,1016.1,0.2,5.8,2.6,6.3
København,2021-04-05,-3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,1.7,,58.5,1.5,29.6,20.0,25.0,,992.7,0.2,3.1,5.0,6.8
København,2021-04-06,-3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,1.8,,59.0,4.0,25.9,23.0,33.0,,997.2,0.3,3.9,10.4,5.3
København,2021-04-07,-3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,1.9,,69.5,4.2,26.5,24.0,29.0,,1002.6,0.4,4.0,5.5,4.1
København,2021-04-08,-3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,1.9,,69.0,3.7,28.3,22.0,28.0,,1013.1,0.4,4.5,4.6,6.1
København,2021-04-09,-3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,1.9,,61.0,5.4,27.6,24.0,32.0,,1007.1,0.1,5.8,,7.3
København,2021-04-10,-3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,1.8,,51.0,4.0,29.0,20.0,28.0,,1015.3,0.2,5.5,4.0,3.9
København,2021-04-11,-3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,,84.0,7.0,24.1,15.0,25.0,,1011.3,0.1,5.1,2.6,3.6
København,2021-04-12,-3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,1.7,,61.0,3.3,29.5,19.0,26.0,,1019.2,0.2,4.5,11.8,5.2
København,2021-04-13,-3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,1.8,,64.5,4.9,27.3,19.0,25.0,,1022.8,0.2,5.2,2.4,4.3
København,2021-04-14,-3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,1.9,,58.0,5.3,30.6,16.0,22.0,,1028.0,0.5,6.1,4.2,2.7
København,2021-04-15,-3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,1.9,,51.5,6.8,27.9,22.0,27.0,,1030.5,0.4,7.4,1.0,3.0
København,2021-04-16,-3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,1.6,,47.5,5.3,30.7,20.0,25.0,,1028.3,0.3,8.5,2.3,3.4
København,2021-04-17,-3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,1.8,,44.0,3.8,29.4,19.0,28.0,,1025.1,0.5,9.8,,2.8
København,2021-04-18,-3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.1,,49.0,7.7,26.6,30.0,42.0,,1024.5,0.6,10.7,,2.4
København,2021-04-19,-3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,,37.0,6.0,27.5,40.0,40.0,,1023.7,0.9,12.7,0.6,2.5
København,2021-04-20,-3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,1.9,,40.5,10.2,29.0,41.0,46.0,,1018.1,0.7,11.6,0.6,2.3
København,2021-04-21,-3.0,3.0,2.0,4.0,0.0,1.0,0.0,3.0,1.9,,52.5,4.4,32.0,44.0,37.0,,1011.5,0.3,8.5,4.0,6.6
København,2021-04-22,-3.0,3.0,2.0,4.0,0.0,1.0,0.0,3.0,1.5,,38.5,2.3,31.5,26.0,29.0,,1014.2,0.1,7.6,,6.8
København,2021-04-23,-3.0,3.0,2.0,4.0,0.0,1.0,0.0,3.0,1.7,,44.5,3.2,29.6,24.0,31.0,,1022.9,0.3,7.9,3.8,4.4
København,2021-04-24,-3.0,3.0,2.0,4.0,0.0,1.0,0.0,3.0,1.7,,39.5,3.4,29.0,16.0,21.0,,1024.4,0.3,6.7,1.6,3.4
København,2021-04-25,-3.0,3.0,2.0,4.0,0.0,1.0,0.0,3.0,1.9,,44.5,2.7,30.1,15.0,21.0,,1024.5,0.5,5.6,3.8,4.0
København,2021-04-26,-3.0,3.0,2.0,4.0,0.0,1.0,0.0,3.0,1.8,,48.5,5.1,28.8,18.0,22.0,,1022.0,0.5,5.7,0.6,2.6
København,2021-04-27,-3.0,3.0,2.0,4.0,0.0,1.0,0.0,3.0,1.9,,44.5,7.5,28.2,22.0,28.0,,1018.0,0.6,7.4,0.5,2.1
København,2021-04-28,-3.0,3.0,2.0,4.0,0.0,1.0,0.0,3.0,1.9,,47.0,10.3,27.7,26.0,35.0,,1013.1,0.6,8.6,,2.9
København,2021-04-29,-3.0,3.0,2.0,4.0,0.0,1.0,0.0,3.0,2.1,,72.0,5.2,31.4,22.0,51.0,,1006.6,0.4,6.9,15.0,5.0
København,2021-04-30,-3.0,3.0,2.0,4.0,0.0,1.0,0.0,3.0,1.6,,59.5,2.4,35.4,9.0,33.0,,1013.0,0.1,7.9,9.1,3.0
København,2021-05-01,-3.0,3.0,2.0,4.0,0.0,1.0,0.0,3.0,1.3,,46.5,3.4,34.2,,,,1016.3,,9.2,5.1,2.9
København,2021-05-02,-3.0,3.0,2.0,4.0,0.0,1.0,0.0,3.0,1.5,,54.5,3.9,31.0,16.0,31.0,,1014.0,,7.3,,3.6
København,2021-05-03,-3.0,3.0,2.0,4.0,0.0,1.0,0.0,3.0,2.0,,74.0,7.6,28.2,15.0,28.0,,1012.9,0.3,7.5,9.1,2.6
København,2021-05-04,-3.0,3.0,2.0,4.0,0.0,1.0,0.0,3.0,1.9,,83.0,6.8,28.2,8.0,20.0,,994.8,0.3,7.1,4.3,5.4
København,2021-05-05,-3.0,3.0,2.0,4.0,0.0,1.0,0.0,3.0,1.9,,86.0,4.2,28.4,9.0,22.0,,987.8,0.3,6.8,,5.5
København,2021-05-06,-3.0,3.0,2.0,3.0,0.0,1.0,0.0,3.0,1.9,,76.5,4.0,23.1,9.0,25.0,,998.7,0.3,6.3,7.0,5.6
København,2021-05-07,-3.0,3.0,2.0,3.0,0.0,1.0,0.0,3.0,1.8,,69.5,4.7,22.9,14.0,29.0,,1005.7,0.3,6.7,3.9,3.2
København,2021-05-08,-3.0,3.0,2.0,3.0,0.0,1.0,0.0,3.0,1.7,,60.0,4.5,31.7,19.0,30.0,,1014.0,0.2,8.6,3.0,4.2
København,2021-05-09,-3.0,3.0,2.0,3.0,0.0,1.0,0.0,3.0,1.8,,67.5,4.7,32.6,16.0,34.0,,1006.8,0.2,14.9,,5.1
København,2021-05-10,-3.0,3.0,2.0,3.0,0.0,1.0,0.0,3.0,2.0,,61.5,8.4,31.1,27.0,47.0,,1005.5,0.5,16.8,,3.9
København,2021-05-11,-3.0,3.0,2.0,3.0,0.0,1.0,0.0,3.0,1.7,,73.5,3.5,24.4,16.0,22.0,,1010.0,0.3,14.1,12.0,4.1
København,2021-05-12,-3.0,3.0,2.0,3.0,0.0,1.0,0.0,3.0,1.7,,81.5,4.4,18.8,20.0,40.0,,1006.3,0.2,13.4,,3.2
København,2021-05-13,-3.0,3.0,2.0,3.0,0.0,1.0,0.0,3.0,1.7,,83.0,4.5,24.6,20.0,38.0,,1005.2,0.2,12.8,10.5,3.2
København,2021-05-14,-3.0,3.0,2.0,3.0,0.0,1.0,0.0,3.0,2.0,,71.5,9.7,22.2,29.0,41.0,,1003.9,0.4,12.5,1.3,2.1
København,2021-05-15,-3.0,3.0,2.0,3.0,0.0,1.0,0.0,3.0,1.8,,76.5,4.1,26.7,16.0,30.0,,1004.2,0.3,10.5,,4.1
København,2021-05-16,-3.0,3.0,2.0,3.0,0.0,1.0,0.0,3.0,1.7,,80.5,6.5,26.9,15.0,32.0,,1002.3,0.2,11.2,,2.7
København,2021-05-17,-3.0,3.0,2.0,3.0,0.0,1.0,0.0,3.0,1.7,,68.0,7.6,28.5,24.0,32.0,,1002.2,0.3,12.9,,2.7
København,2021-05-18,-3.0,3.0,2.0,3.0,0.0,1.0,0.0,3.0,1.7,,66.5,7.9,28.4,21.0,32.0,,1008.9,0.3,13.0,,2.9
København,2021-05-19,-3.0,3.0,2.0,3.0,0.0,1.0,0.0,3.0,1.3,,57.5,3.5,30.8,21.0,29.0,,1012.9,0.2,12.2,,3.5
København,2021-05-20,-3.0,3.0,2.0,3.0,0.0,1.0,0.0,3.0,1.5,,56.0,3.8,29.9,27.0,29.0,,1014.8,0.5,11.3,,5.4
København,2021-05-21,-3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.7,,70.0,7.1,26.8,18.0,27.0,,1003.2,0.4,11.8,,3.1
København,2021-05-22,-3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.6,,77.5,3.8,28.0,11.0,27.0,,1000.3,0.2,11.2,,5.0
København,2021-05-23,-3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.4,,62.0,2.9,30.3,17.0,27.0,,1006.9,0.1,10.5,,6.2
København,2021-05-24,-3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.8,,57.5,3.8,34.5,19.0,33.0,,1014.6,0.4,13.4,,4.3
København,2021-05-25,-3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.9,,82.0,6.5,26.3,12.0,32.0,,1008.2,0.4,12.0,,3.1
København,2021-05-26,-3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.9,,84.5,5.9,29.0,11.0,27.0,,1006.6,0.3,9.7,,3.8
København,2021-05-27,-3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.9,,77.0,5.8,22.1,15.0,29.0,,1010.0,0.3,11.7,,2.2
København,2021-05-28,-3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,,59.5,4.4,21.1,23.0,31.0,,1020.0,0.5,13.3,,3.6
København,2021-05-29,-3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.5,,72.0,3.6,26.7,24.0,43.0,,1024.4,0.2,12.7,,3.5
København,2021-05-30,-3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.9,,60.5,7.3,26.5,22.0,41.0,,1027.7,0.3,15.0,,2.7
København,2021-05-31,-3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.8,,58.5,8.0,28.1,27.0,50.0,,1024.6,0.5,18.9,,2.4
København,2021-06-01,-3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.6,,69.5,5.2,27.6,24.0,39.0,,1020.8,0.2,15.1,,2.7
København,2021-06-02,-3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.6,,70.5,4.8,30.3,32.0,45.0,,1023.7,0.6,13.8,,3.8
København,2021-06-03,-3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.7,,54.5,5.4,30.3,28.0,42.0,,1026.0,0.6,17.2,,4.0
København,2021-06-04,-3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.8,,62.5,9.9,25.7,32.0,56.0,,1024.9,0.7,17.5,,2.5
København,2021-06-05,-3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.6,,44.5,8.1,27.4,24.0,41.0,,1023.4,0.3,20.2,,2.8
København,2021-06-06,-3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.9,,41.5,11.4,34.4,26.0,49.0,,1022.2,0.4,21.6,,2.4
København,2021-06-07,-3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.6,,60.0,4.9,33.8,28.0,48.0,,1022.4,0.4,19.7,,2.5
København,2021-06-08,-3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.4,,56.5,3.3,27.4,24.0,33.0,,1022.5,0.5,18.3,,3.1
København,2021-06-09,-3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.5,,53.0,4.1,34.5,25.0,38.0,,1021.0,0.4,20.1,,3.4
København,2021-06-10,-3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.9,,56.0,7.7,36.6,28.0,43.0,,1019.4,0.4,20.1,,2.2
København,2021-06-11,-3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.9,,63.0,8.7,26.4,27.0,47.0,,1016.7,0.4,21.4,,3.3
København,2021-06-12,-3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.2,,55.0,2.1,27.0,27.0,27.0,,1011.9,0.2,16.6,,7.6
København,2021-06-13,-3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.2,,56.5,1.5,24.8,22.0,33.0,,1021.1,0.2,16.2,,5.9
København,2021-06-14,-3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.7,,72.0,3.9,25.2,29.0,38.0,,1019.6,0.4,16.8,,5.4
København,2021-06-15,-3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.2,,53.5,2.7,24.5,19.0,32.0,,1019.5,0.3,16.5,,3.8
København,2021-06-16,-3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.3,,56.0,7.9,27.7,24.0,36.0,,1019.7,0.5,17.1,,3.6
København,2021-06-17,-3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,,61.0,5.4,37.8,36.0,58.0,,1017.0,0.5,22.0,,3.6
København,2021-06-18,1.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,2.1,,59.0,10.5,46.2,37.0,67.0,,1014.9,0.5,23.3,7.3,2.9
København,2021-06-19,1.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.9,,57.5,7.7,43.4,31.0,58.0,,1012.6,0.4,23.8,3.7,3.9
København,2021-06-20,1.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.9,,73.5,5.9,33.3,16.0,28.0,,1008.8,0.2,21.4,4.5,3.7
København,2021-06-21,1.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.2,,75.5,2.8,29.8,16.0,23.0,,1009.1,0.3,15.8,8.4,3.6
København,2021-06-22,1.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.3,,63.5,4.0,24.0,25.0,40.0,,1013.2,0.3,16.9,7.0,3.4
København,2021-06-23,1.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.6,,71.0,5.3,18.6,26.0,37.0,,1018.9,0.4,18.4,6.1,2.3
København,2021-06-24,1.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,2.4,,67.0,6.5,19.3,28.0,46.0,,1019.1,0.6,19.0,2.2,1.9
København,2021-06-25,1.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.3,,59.0,5.7,23.4,29.0,47.0,,1016.9,0.4,17.3,0.5,2.9
København,2021-06-26,1.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.4,,64.0,5.1,24.6,23.0,46.0,,1018.9,0.3,18.7,3.3,2.5
København,2021-06-27,1.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.5,,69.0,4.6,25.8,15.0,27.0,,1017.8,0.2,18.5,,2.4
København,2021-06-28,1.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.3,,52.0,7.7,25.2,28.0,29.0,,1016.4,0.5,20.9,,2.4
København,2021-06-29,1.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.7,,52.5,11.0,23.7,33.0,45.0,,1012.6,0.5,22.9,,1.6
København,2021-06-30,1.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.7,,84.5,6.5,21.5,15.0,41.0,,1009.5,0.3,18.7,,3.9
København,2021-07-01,1.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.4,,87.0,3.6,16.3,12.0,28.0,,1009.6,0.2,17.2,,4.2
København,2021-07-02,1.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,1.9,,85.5,5.6,18.3,19.0,35.0,,1011.8,0.4,19.7,5.0,2.3
København,2021-07-03,1.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,1.8,,77.5,4.6,23.4,21.0,48.0,,1013.3,0.4,20.9,2.2,1.9
København,2021-07-04,1.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,1.9,,77.0,6.4,24.5,16.0,29.0,,1012.1,0.2,19.8,,2.0
København,2021-07-05,1.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,1.6,,79.0,5.6,28.6,27.0,42.0,,1009.2,0.2,19.8,,2.6
