iso_alpha_2,iso_alpha_3,country_name,date,stringency_index,government_response_index,containment_health_index
FR,FRA,France,2021-11-21,72.22,68.75,75.0
FR,FRA,France,2021-11-22,72.22,68.75,75.0
FR,FRA,France,2021-11-23,72.22,68.75,75.0
FR,FRA,France,2021-11-24,72.22,68.75,75.0
FR,FRA,France,2021-11-25,72.22,68.75,75.0
FR,FRA,France,2021-11-26,72.22,68.75,75.0
FR,FRA,France,2021-11-27,72.22,68.75,75.0
FR,FRA,France,2021-11-28,72.22,68.75,75.0
FR,FRA,France,2021-11-29,72.22,68.75,75.0
FR,FRA,France,2021-11-30,72.22,68.75,75.0
FR,FRA,France,2021-12-01,72.22,68.75,75.0
FR,FRA,France,2021-12-02,72.22,68.75,75.0
FR,FRA,France,2021-12-03,72.22,68.75,75.0
FR,FRA,France,2021-12-04,72.22,70.31,76.79
FR,FRA,France,2021-12-05,72.22,70.31,76.79
FR,FRA,France,2021-12-06,72.22,70.31,76.79
FR,FRA,France,2021-12-07,72.22,70.31,76.79
FR,FRA,France,2021-12-08,72.22,70.31,76.79
FR,FRA,France,2021-12-09,72.22,70.31,76.79
FR,FRA,France,2021-12-10,72.22,70.31,76.79
FR,FRA,France,2021-12-11,72.22,70.31,76.79
FR,FRA,France,2021-12-12,72.22,70.31,76.79
FR,FRA,France,2021-12-13,72.22,70.31,76.79
FR,FRA,France,2021-12-14,72.22,70.31,76.79
FR,FRA,France,2021-12-15,72.22,70.31,76.79
FR,FRA,France,2021-12-16,72.22,70.31,76.79
FR,FRA,France,2021-12-17,72.22,70.31,76.79
FR,FRA,France,2021-12-18,72.22,70.31,76.79
FR,FRA,France,2021-12-19,72.22,70.31,76.79
FR,FRA,France,2021-12-20,72.22,70.31,76.79
FR,FRA,France,2021-12-21,72.22,70.31,76.79
FR,FRA,France,2021-12-22,72.22,70.31,76.79
FR,FRA,France,2021-12-23,72.22,70.31,76.79
FR,FRA,France,2021-12-24,72.22,70.31,76.79
FR,FRA,France,2021-12-25,72.22,70.31,76.79
FR,FRA,France,2021-12-26,72.22,70.31,76.79
FR,FRA,France,2021-12-27,72.22,70.31,76.79
FR,FRA,France,2021-12-28,72.22,70.31,76.79
FR,FRA,France,2021-12-29,72.22,70.31,76.79
FR,FRA,France,2021-12-30,72.22,70.31,76.79
FR,FRA,France,2021-12-31,72.22,70.31,76.79
FR,FRA,France,2022-01-01,72.22,70.31,76.79
FR,FRA,France,2022-01-02,72.22,70.31,76.79
FR,FRA,France,2022-01-03,66.67,67.19,73.21
FR,FRA,France,2022-01-04,66.67,67.19,73.21
FR,FRA,France,2022-01-05,66.67,67.19,73.21
FR,FRA,France,2022-01-06,66.67,67.19,73.21
FR,FRA,France,2022-01-07,66.67,67.19,73.21
FR,FRA,France,2022-01-08,66.67,67.19,73.21
FR,FRA,France,2022-01-09,66.67,67.19,73.21
FR,FRA,France,2022-01-10,66.67,67.19,73.21
FR,FRA,France,2022-01-11,66.67,67.19,73.21
FR,FRA,France,2022-01-12,66.67,67.19,73.21
FR,FRA,France,2022-01-13,66.67,67.19,73.21
FR,FRA,France,2022-01-14,66.67,67.19,73.21
FR,FRA,France,2022-01-15,66.67,67.19,73.21
FR,FRA,France,2022-01-16,66.67,67.19,73.21
FR,FRA,France,2022-01-17,66.67,67.19,73.21
FR,FRA,France,2022-01-18,66.67,67.19,73.21
FR,FRA,France,2022-01-19,66.67,67.19,73.21
FR,FRA,France,2022-01-20,66.67,67.19,73.21
FR,FRA,France,2022-01-21,66.67,67.19,73.21
FR,FRA,France,2022-01-22,66.67,67.19,73.21
FR,FRA,France,2022-01-23,66.67,67.19,73.21
FR,FRA,France,2022-01-24,72.22,70.31,76.79
FR,FRA,France,2022-01-25,72.22,70.31,76.79
FR,FRA,France,2022-01-26,72.22,70.31,76.79
FR,FRA,France,2022-01-27,72.22,70.31,76.79
FR,FRA,France,2022-01-28,72.22,70.31,76.79
FR,FRA,France,2022-01-29,72.22,70.31,76.79
FR,FRA,France,2022-01-30,72.22,70.31,76.79
FR,FRA,France,2022-01-31,72.22,70.31,76.79
FR,FRA,France,2022-02-01,72.22,70.31,76.79
FR,FRA,France,2022-02-02,72.22,68.75,75.0
FR,FRA,France,2022-02-03,72.22,68.75,75.0
FR,FRA,France,2022-02-04,72.22,68.75,75.0
FR,FRA,France,2022-02-05,72.22,68.75,75.0
FR,FRA,France,2022-02-06,72.22,68.75,75.0
FR,FRA,France,2022-02-07,72.22,68.75,75.0
FR,FRA,France,2022-02-08,72.22,68.75,75.0
FR,FRA,France,2022-02-09,72.22,68.75,75.0
FR,FRA,France,2022-02-10,72.22,68.75,75.0
FR,FRA,France,2022-02-11,72.22,68.75,75.0
FR,FRA,France,2022-02-12,72.22,68.75,75.0
FR,FRA,France,2022-02-13,72.22,68.75,75.0
FR,FRA,France,2022-02-14,72.22,68.75,75.0
FR,FRA,France,2022-02-15,72.22,68.75,75.0
FR,FRA,France,2022-02-16,72.22,68.75,75.0
FR,FRA,France,2022-02-17,72.22,68.75,75.0
FR,FRA,France,2022-02-18,72.22,68.75,75.0
FR,FRA,France,2022-02-19,72.22,68.75,75.0
FR,FRA,France,2022-02-20,72.22,68.75,75.0
FR,FRA,France,2022-02-21,72.22,68.75,75.0
FR,FRA,France,2022-02-22,72.22,68.75,75.0
FR,FRA,France,2022-02-23,72.22,68.75,75.0
FR,FRA,France,2022-02-24,72.22,68.75,75.0
FR,FRA,France,2022-02-25,72.22,68.75,75.0
FR,FRA,France,2022-02-26,72.22,68.75,75.0
FR,FRA,France,2022-02-27,72.22,68.75,75.0
FR,FRA,France,2022-02-28,72.22,68.75,75.0
FR,FRA,France,2022-03-01,72.22,68.75,75.0
FR,FRA,France,2022-03-02,72.22,68.75,75.0
FR,FRA,France,2022-03-03,72.22,68.75,75.0
FR,FRA,France,2022-03-04,72.22,68.75,75.0
FR,FRA,France,2022-03-05,72.22,68.75,75.0
FR,FRA,France,2022-03-06,72.22,68.75,75.0
FR,FRA,France,2022-03-07,72.22,68.75,75.0
FR,FRA,France,2022-03-08,72.22,68.75,75.0
FR,FRA,France,2022-03-09,72.22,68.75,75.0
FR,FRA,France,2022-03-10,72.22,68.75,75.0
FR,FRA,France,2022-03-11,72.22,68.75,75.0
FR,FRA,France,2022-03-12,72.22,68.75,75.0
FR,FRA,France,2022-03-13,72.22,68.75,75.0
FR,FRA,France,2022-03-14,23.15,38.02,43.45
FR,FRA,France,2022-03-15,23.15,38.02,43.45
FR,FRA,France,2022-03-16,23.15,38.02,43.45
FR,FRA,France,2022-03-17,23.15,38.02,43.45
FR,FRA,France,2022-03-18,23.15,38.02,43.45
FR,FRA,France,2022-03-19,23.15,38.02,43.45
FR,FRA,France,2022-03-20,23.15,38.02,43.45
FR,FRA,France,2022-03-21,23.15,38.02,43.45
FR,FRA,France,2022-03-22,23.15,35.94,41.07
FR,FRA,France,2022-03-23,23.15,35.94,41.07
FR,FRA,France,2022-03-24,23.15,35.94,41.07
FR,FRA,France,2022-03-25,23.15,35.94,41.07
FR,FRA,France,2022-03-26,23.15,35.94,41.07
FR,FRA,France,2022-03-27,23.15,35.94,41.07
FR,FRA,France,2022-03-28,23.15,35.94,41.07
FR,FRA,France,2022-03-29,23.15,35.94,41.07
FR,FRA,France,2022-03-30,23.15,35.94,41.07
FR,FRA,France,2022-03-31,23.15,35.94,41.07
FR,FRA,France,2022-04-01,23.15,35.94,41.07
FR,FRA,France,2022-04-02,23.15,35.94,41.07
FR,FRA,France,2022-04-03,23.15,35.94,41.07
FR,FRA,France,2022-04-04,23.15,35.94,41.07
FR,FRA,France,2022-04-05,23.15,35.94,41.07
FR,FRA,France,2022-04-06,23.15,35.94,41.07
FR,FRA,France,2022-04-07,23.15,35.94,41.07
FR,FRA,France,2022-04-08,23.15,35.94,41.07
FR,FRA,France,2022-04-09,23.15,35.94,41.07
FR,FRA,France,2022-04-10,23.15,35.94,41.07
FR,FRA,France,2022-04-11,23.15,35.94,41.07
FR,FRA,France,2022-04-12,23.15,35.94,41.07
FR,FRA,France,2022-04-13,23.15,35.94,41.07
FR,FRA,France,2022-04-14,23.15,35.94,41.07
FR,FRA,France,2022-04-15,23.15,35.94,41.07
FR,FRA,France,2022-04-16,23.15,35.94,41.07
FR,FRA,France,2022-04-17,23.15,35.94,41.07
FR,FRA,France,2022-04-18,23.15,35.94,41.07
FR,FRA,France,2022-04-19,23.15,35.94,41.07
FR,FRA,France,2022-04-20,23.15,35.94,41.07
FR,FRA,France,2022-04-21,23.15,35.94,41.07
FR,FRA,France,2022-04-22,23.15,35.94,41.07
FR,FRA,France,2022-04-23,23.15,35.94,41.07
FR,FRA,France,2022-04-24,23.15,35.94,41.07
FR,FRA,France,2022-04-25,23.15,35.94,41.07
FR,FRA,France,2022-04-26,23.15,35.94,41.07
FR,FRA,France,2022-04-27,23.15,35.94,41.07
FR,FRA,France,2022-04-28,23.15,35.94,41.07
FR,FRA,France,2022-04-29,23.15,35.94,41.07
FR,FRA,France,2022-04-30,23.15,35.94,41.07
FR,FRA,France,2022-05-01,23.15,35.94,41.07
FR,FRA,France,2022-05-02,23.15,35.94,41.07
FR,FRA,France,2022-05-03,23.15,35.94,41.07
FR,FRA,France,2022-05-04,23.15,35.94,41.07
FR,FRA,France,2022-05-05,23.15,35.94,41.07
FR,FRA,France,2022-05-06,23.15,35.94,41.07
FR,FRA,France,2022-05-07,23.15,35.94,41.07
FR,FRA,France,2022-05-08,23.15,35.94,41.07
FR,FRA,France,2022-05-09,23.15,35.94,41.07
FR,FRA,France,2022-05-10,23.15,35.94,41.07
FR,FRA,France,2022-05-11,23.15,35.94,41.07
FR,FRA,France,2022-05-12,23.15,35.94,41.07
FR,FRA,France,2022-05-13,23.15,35.94,41.07
FR,FRA,France,2022-05-14,23.15,35.94,41.07
FR,FRA,France,2022-05-15,23.15,35.94,41.07
FR,FRA,France,2022-05-16,23.15,35.94,41.07
FR,FRA,France,2022-05-17,23.15,35.94,41.07
FR,FRA,France,2022-05-18,23.15,35.94,41.07
FR,FRA,France,2022-05-19,23.15,35.94,41.07
FR,FRA,France,2022-05-20,23.15,35.94,41.07
FR,FRA,France,2022-05-21,23.15,35.94,41.07
FR,FRA,France,2022-05-22,23.15,35.94,41.07
FR,FRA,France,2022-05-23,23.15,35.94,41.07
FR,FRA,France,2022-05-24,23.15,35.94,41.07
FR,FRA,France,2022-05-25,23.15,35.94,41.07
FR,FRA,France,2022-05-26,23.15,35.94,41.07
FR,FRA,France,2022-05-27,23.15,35.94,41.07
FR,FRA,France,2022-05-28,23.15,35.94,41.07
FR,FRA,France,2022-05-29,23.15,35.94,41.07
FR,FRA,France,2022-05-30,23.15,35.94,41.07
FR,FRA,France,2022-05-31,23.15,35.94,41.07
FR,FRA,France,2022-06-01,23.15,35.94,41.07
FR,FRA,France,2022-06-02,23.15,35.94,41.07
FR,FRA,France,2022-06-03,23.15,35.94,41.07
FR,FRA,France,2022-06-04,23.15,35.94,41.07
FR,FRA,France,2022-06-05,23.15,35.94,41.07
FR,FRA,France,2022-06-06,23.15,35.94,41.07
FR,FRA,France,2022-06-07,23.15,35.94,41.07
FR,FRA,France,2022-06-08,23.15,35.94,41.07
FR,FRA,France,2022-06-09,23.15,35.94,41.07
FR,FRA,France,2022-06-10,23.15,35.94,41.07
FR,FRA,France,2022-06-11,23.15,35.94,41.07
FR,FRA,France,2022-06-12,23.15,35.94,41.07
FR,FRA,France,2022-06-13,23.15,35.94,41.07
FR,FRA,France,2022-06-14,23.15,35.94,41.07
FR,FRA,France,2022-06-15,23.15,35.94,41.07
FR,FRA,France,2022-06-16,23.15,35.94,41.07
FR,FRA,France,2022-06-17,23.15,35.94,41.07
FR,FRA,France,2022-06-18,23.15,35.94,41.07
FR,FRA,France,2022-06-19,23.15,35.94,41.07
FR,FRA,France,2022-06-20,23.15,35.94,41.07
FR,FRA,France,2022-06-21,23.15,35.94,41.07
FR,FRA,France,2022-06-22,23.15,35.94,41.07
FR,FRA,France,2022-06-23,23.15,35.94,41.07
FR,FRA,France,2022-06-24,23.15,35.94,41.07
FR,FRA,France,2022-06-25,23.15,35.94,41.07
FR,FRA,France,2022-06-26,23.15,35.94,41.07
FR,FRA,France,2022-06-27,23.15,35.94,41.07
FR,FRA,France,2022-06-28,23.15,35.94,41.07
FR,FRA,France,2022-06-29,23.15,35.94,41.07
FR,FRA,France,2022-06-30,23.15,35.94,41.07
FR,FRA,France,2022-07-01,23.15,35.94,41.07
FR,FRA,France,2022-07-02,23.15,35.94,41.07
FR,FRA,France,2022-07-03,23.15,35.94,41.07
FR,FRA,France,2022-07-04,23.15,35.94,41.07
FR,FRA,France,2022-07-05,23.15,35.94,41.07
FR,FRA,France,2022-07-06,23.15,35.94,41.07
FR,FRA,France,2022-07-07,23.15,35.94,41.07
FR,FRA,France,2022-07-08,23.15,35.94,41.07
FR,FRA,France,2022-07-09,23.15,35.94,41.07
FR,FRA,France,2022-07-10,23.15,35.94,41.07
FR,FRA,France,2022-07-11,23.15,35.94,41.07
FR,FRA,France,2022-07-12,23.15,35.94,41.07
FR,FRA,France,2022-07-13,23.15,35.94,41.07
FR,FRA,France,2022-07-14,23.15,35.94,41.07
FR,FRA,France,2022-07-15,23.15,35.94,41.07
FR,FRA,France,2022-07-16,23.15,35.94,41.07
FR,FRA,France,2022-07-17,23.15,35.94,41.07
FR,FRA,France,2022-07-18,23.15,35.94,41.07
FR,FRA,France,2022-07-19,23.15,35.94,41.07
FR,FRA,France,2022-07-20,23.15,35.94,41.07
FR,FRA,France,2022-07-21,23.15,35.94,41.07
FR,FRA,France,2022-07-22,23.15,35.94,41.07
FR,FRA,France,2022-07-23,23.15,35.94,41.07
FR,FRA,France,2022-07-24,23.15,35.94,41.07
FR,FRA,France,2022-07-25,23.15,35.94,41.07
FR,FRA,France,2022-07-26,23.15,35.94,41.07
FR,FRA,France,2022-07-27,23.15,35.94,41.07
FR,FRA,France,2022-07-28,23.15,35.94,41.07
FR,FRA,France,2022-07-29,23.15,35.94,41.07
FR,FRA,France,2022-07-30,23.15,35.94,41.07
FR,FRA,France,2022-07-31,23.15,35.94,41.07
FR,FRA,France,2022-08-01,11.11,25.52,29.17
FR,FRA,France,2022-08-02,11.11,25.52,29.17
FR,FRA,France,2022-08-03,11.11,25.52,29.17
FR,FRA,France,2022-08-04,11.11,25.52,29.17
FR,FRA,France,2022-08-05,11.11,25.52,29.17
FR,FRA,France,2022-08-06,11.11,25.52,29.17
FR,FRA,France,2022-08-07,11.11,25.52,29.17
FR,FRA,France,2022-08-08,11.11,25.52,29.17
FR,FRA,France,2022-08-09,11.11,25.52,29.17
FR,FRA,France,2022-08-10,11.11,25.52,29.17
FR,FRA,France,2022-08-11,11.11,25.52,29.17
FR,FRA,France,2022-08-12,11.11,25.52,29.17
FR,FRA,France,2022-08-13,11.11,25.52,29.17
FR,FRA,France,2022-08-14,11.11,25.52,29.17
FR,FRA,France,2022-08-15,11.11,25.52,29.17
FR,FRA,France,2022-08-16,11.11,25.52,29.17
FR,FRA,France,2022-08-17,11.11,25.52,29.17
FR,FRA,France,2022-08-18,11.11,25.52,29.17
FR,FRA,France,2022-08-19,11.11,25.52,29.17
FR,FRA,France,2022-08-20,11.11,25.52,29.17
FR,FRA,France,2022-08-21,11.11,25.52,29.17
FR,FRA,France,2022-08-22,11.11,25.52,29.17
FR,FRA,France,2022-08-23,11.11,22.4,25.6
FR,FRA,France,2022-08-24,11.11,22.4,25.6
FR,FRA,France,2022-08-25,11.11,22.4,25.6
FR,FRA,France,2022-08-26,11.11,22.4,25.6
FR,FRA,France,2022-08-27,11.11,22.4,25.6
FR,FRA,France,2022-08-28,11.11,22.4,25.6
FR,FRA,France,2022-08-29,11.11,22.4,25.6
FR,FRA,France,2022-08-30,11.11,22.4,25.6
FR,FRA,France,2022-08-31,11.11,22.4,25.6
FR,FRA,France,2022-09-01,11.11,22.4,25.6
FR,FRA,France,2022-09-02,11.11,22.4,25.6
FR,FRA,France,2022-09-03,11.11,22.4,25.6
FR,FRA,France,2022-09-04,11.11,22.4,25.6
FR,FRA,France,2022-09-05,11.11,22.4,25.6
FR,FRA,France,2022-09-06,11.11,22.4,25.6
FR,FRA,France,2022-09-07,11.11,22.4,25.6
FR,FRA,France,2022-09-08,11.11,22.4,25.6
FR,FRA,France,2022-09-09,11.11,22.4,25.6
FR,FRA,France,2022-09-10,11.11,22.4,25.6
FR,FRA,France,2022-09-11,11.11,22.4,25.6
FR,FRA,France,2022-09-12,11.11,22.4,25.6
FR,FRA,France,2022-09-13,11.11,22.4,25.6
FR,FRA,France,2022-09-14,11.11,22.4,25.6
FR,FRA,France,2022-09-15,11.11,22.4,25.6
FR,FRA,France,2022-09-16,11.11,22.4,25.6
FR,FRA,France,2022-09-17,11.11,22.4,25.6
FR,FRA,France,2022-09-18,11.11,22.4,25.6
FR,FRA,France,2022-09-19,11.11,22.4,25.6
FR,FRA,France,2022-09-20,11.11,22.4,25.6
FR,FRA,France,2022-09-21,11.11,22.4,25.6
FR,FRA,France,2022-09-22,11.11,22.4,25.6
FR,FRA,France,2022-09-23,11.11,22.4,25.6
FR,FRA,France,2022-09-24,11.11,22.4,25.6
FR,FRA,France,2022-09-25,11.11,22.4,25.6
FR,FRA,France,2022-09-26,11.11,22.4,25.6
FR,FRA,France,2022-09-27,11.11,22.4,25.6
FR,FRA,France,2022-09-28,11.11,22.4,25.6
FR,FRA,France,2022-09-29,11.11,22.4,25.6
FR,FRA,France,2022-09-30,11.11,22.4,25.6
FR,FRA,France,2022-10-01,11.11,22.4,25.6
FR,FRA,France,2022-10-02,11.11,22.4,25.6
FR,FRA,France,2022-10-03,11.11,22.4,25.6
FR,FRA,France,2022-10-04,11.11,22.4,25.6
FR,FRA,France,2022-10-05,11.11,22.4,25.6
FR,FRA,France,2022-10-06,11.11,22.4,25.6
FR,FRA,France,2022-10-07,11.11,22.4,25.6
FR,FRA,France,2022-10-08,11.11,22.4,25.6
FR,FRA,France,2022-10-09,11.11,22.4,25.6
FR,FRA,France,2022-10-10,11.11,22.4,25.6
FR,FRA,France,2022-10-11,11.11,22.4,25.6
FR,FRA,France,2022-10-12,11.11,22.4,25.6
FR,FRA,France,2022-10-13,11.11,22.4,25.6
FR,FRA,France,2022-10-14,11.11,22.4,25.6
FR,FRA,France,2022-10-15,11.11,22.4,25.6
FR,FRA,France,2022-10-16,11.11,22.4,25.6
FR,FRA,France,2022-10-17,11.11,22.4,25.6
FR,FRA,France,2022-10-18,11.11,20.83,23.81
FR,FRA,France,2022-10-19,11.11,20.83,23.81
FR,FRA,France,2022-10-20,11.11,20.83,23.81
FR,FRA,France,2022-10-21,11.11,20.83,23.81
FR,FRA,France,2022-10-22,11.11,20.83,23.81
FR,FRA,France,2022-10-23,11.11,20.83,23.81
FR,FRA,France,2022-10-24,11.11,20.83,23.81
FR,FRA,France,2022-10-25,11.11,20.83,23.81
FR,FRA,France,2022-10-26,11.11,20.83,23.81
FR,FRA,France,2022-10-27,11.11,20.83,23.81
FR,FRA,France,2022-10-28,11.11,20.83,23.81
FR,FRA,France,2022-10-29,11.11,20.83,23.81
FR,FRA,France,2022-10-30,11.11,20.83,23.81
FR,FRA,France,2022-10-31,11.11,20.83,23.81
FR,FRA,France,2022-11-01,11.11,20.83,23.81
FR,FRA,France,2022-11-02,11.11,20.83,23.81
FR,FRA,France,2022-11-03,11.11,20.83,23.81
FR,FRA,France,2022-11-04,11.11,20.83,23.81
FR,FRA,France,2022-11-05,11.11,20.83,23.81
FR,FRA,France,2022-11-06,11.11,20.83,23.81
FR,FRA,France,2022-11-07,11.11,20.83,23.81
FR,FRA,France,2022-11-08,11.11,20.83,23.81
FR,FRA,France,2022-11-09,11.11,20.83,23.81
FR,FRA,France,2022-11-10,11.11,20.83,23.81
FR,FRA,France,2022-11-11,11.11,20.83,23.81
FR,FRA,France,2022-11-12,11.11,20.83,23.81
FR,FRA,France,2022-11-13,11.11,20.83,23.81
FR,FRA,France,2022-11-14,11.11,20.83,23.81
FR,FRA,France,2022-11-15,11.11,20.83,23.81
FR,FRA,France,2022-11-16,11.11,20.83,23.81
FR,FRA,France,2022-11-17,11.11,20.83,23.81
FR,FRA,France,2022-11-18,11.11,20.83,23.81
FR,FRA,France,2022-11-19,11.11,20.83,23.81
FR,FRA,France,2022-11-20,11.11,20.83,23.81
FR,FRA,France,2022-11-21,11.11,20.83,23.81
FR,FRA,France,2022-11-22,11.11,20.83,23.81
FR,FRA,France,2022-11-23,11.11,20.83,23.81
FR,FRA,France,2022-11-24,11.11,20.83,23.81
FR,FRA,France,2022-11-25,11.11,20.83,23.81
FR,FRA,France,2022-11-26,11.11,20.83,23.81
FR,FRA,France,2022-11-27,11.11,20.83,23.81
FR,FRA,France,2022-11-28,11.11,20.83,23.81
FR,FRA,France,2022-11-29,11.11,20.83,23.81
FR,FRA,France,2022-11-30,11.11,20.83,23.81
FR,FRA,France,2022-12-01,11.11,22.4,25.6
FR,FRA,France,2022-12-02,11.11,22.4,25.6
FR,FRA,France,2022-12-03,11.11,22.4,25.6
FR,FRA,France,2022-12-04,11.11,22.4,25.6
FR,FRA,France,2022-12-05,11.11,22.4,25.6
FR,FRA,France,2022-12-06,11.11,22.4,25.6
FR,FRA,France,2022-12-07,11.11,22.4,25.6
FR,FRA,France,2022-12-08,11.11,22.4,25.6
FR,FRA,France,2022-12-09,11.11,22.4,25.6
FR,FRA,France,2022-12-10,11.11,22.4,25.6
FR,FRA,France,2022-12-11,11.11,22.4,25.6
FR,FRA,France,2022-12-12,11.11,22.4,25.6
FR,FRA,France,2022-12-13,11.11,22.4,25.6
FR,FRA,France,2022-12-14,11.11,22.4,25.6
FR,FRA,France,2022-12-15,11.11,22.4,25.6
FR,FRA,France,2022-12-16,11.11,22.4,25.6
FR,FRA,France,2022-12-17,11.11,22.4,25.6
FR,FRA,France,2022-12-18,11.11,22.4,25.6
FR,FRA,France,2022-12-19,11.11,22.4,25.6
FR,FRA,France,2022-12-20,11.11,22.4,25.6
FR,FRA,France,2022-12-21,11.11,22.4,25.6
FR,FRA,France,2022-12-22,11.11,22.4,25.6
FR,FRA,France,2022-12-23,11.11,22.4,25.6
FR,FRA,France,2022-12-24,11.11,22.4,25.6
FR,FRA,France,2022-12-25,11.11,22.4,25.6
FR,FRA,France,2022-12-26,11.11,22.4,25.6
FR,FRA,France,2022-12-27,11.11,22.4,25.6
FR,FRA,France,2022-12-28,11.11,22.4,25.6
FR,FRA,France,2022-12-29,11.11,22.4,25.6
FR,FRA,France,2022-12-30,11.11,22.4,25.6
FR,FRA,France,2022-12-31,11.11,22.4,25.6
FR,FRA,France,2023-01-01,,,
FR,FRA,France,2023-01-02,,,
FR,FRA,France,2023-01-03,,,
FR,FRA,France,2023-01-04,,,
FR,FRA,France,2023-01-05,,,
FR,FRA,France,2023-01-06,,,
FR,FRA,France,2023-01-07,,,
FR,FRA,France,2023-01-08,,,
FR,FRA,France,2023-01-09,,,
FR,FRA,France,2023-01-10,,,
FR,FRA,France,2023-01-11,,,
FR,FRA,France,2023-01-12,,,
FR,FRA,France,2023-01-13,,,
FR,FRA,France,2023-01-14,,,
FR,FRA,France,2023-01-15,,,
FR,FRA,France,2023-01-16,,,
FR,FRA,France,2023-01-17,,,
FR,FRA,France,2023-01-18,,,
FR,FRA,France,2023-01-19,,,
FR,FRA,France,2023-01-20,,,
FR,FRA,France,2023-01-21,,,
FR,FRA,France,2023-01-22,,,
FR,FRA,France,2023-01-23,,,
FR,FRA,France,2023-01-24,,,
FR,FRA,France,2023-01-25,,,
FR,FRA,France,2023-01-26,,,
FR,FRA,France,2023-01-27,,,
FR,FRA,France,2023-01-28,,,
FR,FRA,France,2023-01-29,,,
FR,FRA,France,2023-01-30,,,
FR,FRA,France,2023-01-31,,,
FR,FRA,France,2023-02-01,,,
FR,FRA,France,2023-02-02,,,
FR,FRA,France,2023-02-03,,,
FR,FRA,France,2023-02-04,,,
FR,FRA,France,2023-02-05,,,
FR,FRA,France,2023-02-06,,,
FR,FRA,France,2023-02-07,,,
FR,FRA,France,2023-02-08,,,
FR,FRA,France,2023-02-09,,,
FR,FRA,France,2023-02-10,,,
FR,FRA,France,2023-02-11,,,
FR,FRA,France,2023-02-12,,,
FR,FRA,France,2023-02-13,,,
FR,FRA,France,2023-02-14,,,
FR,FRA,France,2023-02-15,,,
FR,FRA,France,2023-02-16,,,
FR,FRA,France,2023-02-17,,,
FR,FRA,France,2023-02-18,,,
FR,FRA,France,2023-02-19,,,
FR,FRA,France,2023-02-20,,,
FR,FRA,France,2023-02-21,,,
FR,FRA,France,2023-02-22,,,
FR,FRA,France,2023-02-23,,,
FR,FRA,France,2023-02-24,,,
FR,FRA,France,2023-02-25,,,
FR,FRA,France,2023-02-26,,,
FR,FRA,France,2023-02-27,,,
FR,FRA,France,2023-02-28,,,
FR,FRA,France,2023-03-01,,,
FR,FRA,France,2023-03-02,,,
FR,FRA,France,2023-03-03,,,
FR,FRA,France,2023-03-04,,,
FR,FRA,France,2023-03-05,,,
FR,FRA,France,2023-03-06,,,
FR,FRA,France,2023-03-07,,,
FR,FRA,France,2023-03-08,,,
FR,FRA,France,2023-03-09,,,
FR,FRA,France,2023-03-10,,,
FR,FRA,France,2023-03-11,,,
FR,FRA,France,2023-03-12,,,
FR,FRA,France,2023-03-13,,,
FR,FRA,France,2023-03-14,,,
FR,FRA,France,2023-03-15,,,
FR,FRA,France,2023-03-16,,,
FR,FRA,France,2023-03-17,,,
FR,FRA,France,2023-03-18,,,
FR,FRA,France,2023-03-19,,,
FR,FRA,France,2023-03-20,,,
FR,FRA,France,2023-03-21,,,
FR,FRA,France,2023-03-22,,,
FR,FRA,France,2023-03-23,,,
FR,FRA,France,2023-03-24,,,
FR,FRA,France,2023-03-25,,,
FR,FRA,France,2023-03-26,,,
FR,FRA,France,2023-03-27,,,
FR,FRA,France,2023-03-28,,,
FR,FRA,France,2023-03-29,,,
FR,FRA,France,2023-03-30,,,
FR,FRA,France,2023-03-31,,,
FR,FRA,France,2023-04-01,,,
FR,FRA,France,2023-04-02,,,
FR,FRA,France,2023-04-03,,,
FR,FRA,France,2023-04-04,,,
FR,FRA,France,2023-04-05,,,
FR,FRA,France,2023-04-06,,,
FR,FRA,France,2023-04-07,,,
FR,FRA,France,2023-04-08,,,
FR,FRA,France,2023-04-09,,,
FR,FRA,France,2023-04-10,,,
FR,FRA,France,2023-04-11,,,
FR,FRA,France,2023-04-12,,,
FR,FRA,France,2023-04-13,,,
FR,FRA,France,2023-04-14,,,
FR,FRA,France,2023-04-15,,,
FR,FRA,France,2023-04-16,,,
FR,FRA,France,2023-04-17,,,
FR,FRA,France,2023-04-18,,,
FR,FRA,France,2023-04-19,,,
FR,FRA,France,2023-04-20,,,
FR,FRA,France,2023-04-21,,,
FR,FRA,France,2023-04-22,,,
FR,FRA,France,2023-04-23,,,
FR,FRA,France,2023-04-24,,,
FR,FRA,France,2023-04-25,,,
FR,FRA,France,2023-04-26,,,
FR,FRA,France,2023-04-27,,,
FR,FRA,France,2023-04-28,,,
FR,FRA,France,2023-04-29,,,
FR,FRA,France,2023-04-30,,,
FR,FRA,France,2023-05-01,,,
