id,date,confirmed,deaths,recovered,tests,vaccines,people_vaccinated,people_fully_vaccinated,hosp,icu,vent,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,elderly_people_protection,government_response_index,stringency_index,containment_health_index,economic_support_index,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,population,iso_alpha_3,iso_alpha_2,iso_numeric,iso_currency,key_local,key_google_mobility,key_apple_mobility,key_jhu_csse,key_nuts,key_gadm
5eda1083,2022-06-21,29422836.0,145869.0,,278953369.0,145589045.0,54520148.0,53615182.0,14334.0,841.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-06-22,29499502.0,145927.0,,279257548.0,145640949.0,54521546.0,53616991.0,14412.0,845.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-06-23,29579354.0,145967.0,,279548885.0,145710344.0,54522775.0,53618357.0,14499.0,841.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-06-24,29658559.0,146016.0,,279848689.0,145797667.0,54524268.0,53620108.0,14550.0,830.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-06-25,29658559.0,146016.0,,280106537.0,145826546.0,54525207.0,53621220.0,14566.0,818.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-06-26,29658559.0,146016.0,,280177611.0,145832875.0,54525436.0,53621479.0,14636.0,822.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-06-27,29823387.0,146105.0,,280691575.0,145895025.0,54526570.0,53622658.0,15099.0,880.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-06-28,29958577.0,146123.0,,281109812.0,146005404.0,54528034.0,53624243.0,15496.0,898.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-06-29,30083301.0,146171.0,,281558877.0,146094145.0,54529747.0,53626091.0,15690.0,914.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-06-30,30216647.0,146213.0,,281977715.0,146207983.0,54531285.0,53627752.0,15836.0,931.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-01,30341632.0,146265.0,,282399733.0,146351253.0,54533302.0,53630062.0,16108.0,960.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-02,30341632.0,146265.0,,282740408.0,146398484.0,54534390.0,53631170.0,16220.0,951.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-03,30341632.0,146265.0,,282830573.0,146407868.0,54534684.0,53631490.0,16278.0,953.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-04,30584880.0,146406.0,,283471384.0,146507261.0,54536656.0,53633828.0,16638.0,978.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-05,30781967.0,146473.0,,283941863.0,146664357.0,54538455.0,53635633.0,17041.0,1004.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-06,30936582.0,146526.0,,284444753.0,146784462.0,54540304.0,53637489.0,17496.0,1027.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-07,31097847.0,146615.0,,284894390.0,146933103.0,54542021.0,53639201.0,17719.0,1035.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-08,31235794.0,146682.0,,285332150.0,147095999.0,54543915.0,53641058.0,17944.0,1027.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-09,31235794.0,146682.0,,285666450.0,147144005.0,54544783.0,53641941.0,17936.0,1040.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-10,31235794.0,146682.0,,285752918.0,147154314.0,54545055.0,53642382.0,17999.0,1045.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-11,31487131.0,146844.0,,286316853.0,147261565.0,54546514.0,53643787.0,18605.0,1107.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-12,31659753.0,146958.0,,286701613.0,147431042.0,54548358.0,53645503.0,19160.0,1158.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-13,31787395.0,147067.0,,287083172.0,147545821.0,54550142.0,53647169.0,19580.0,1184.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-14,31787395.0,147067.0,,287157568.0,147553876.0,54550329.0,53647390.0,19647.0,1178.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-15,31787395.0,147067.0,,287542731.0,147657521.0,54551816.0,53648831.0,19935.0,1204.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-16,31787395.0,147067.0,,287794464.0,147690273.0,54552444.0,53649530.0,20023.0,1217.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-17,31787395.0,147067.0,,287865309.0,147697254.0,54552626.0,53649748.0,20137.0,1225.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-18,32141518.0,147482.0,,288294757.0,147774277.0,54553758.0,53651090.0,20530.0,1271.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-19,32269027.0,147619.0,,288592640.0,147897239.0,54555181.0,53652486.0,20896.0,1323.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-20,32358740.0,147744.0,,288879445.0,147991527.0,54556611.0,53653956.0,21010.0,1299.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-21,32439609.0,147877.0,,289138083.0,148096331.0,54557900.0,53655328.0,20877.0,1305.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-22,32513712.0,147990.0,,289398243.0,148204641.0,54559333.0,53656798.0,20769.0,1304.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-23,32513712.0,147990.0,,289604396.0,148234654.0,54560018.0,53657619.0,20730.0,1279.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-24,32513712.0,147990.0,,289660433.0,148240499.0,54560204.0,53657823.0,20782.0,1272.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-25,32643471.0,148200.0,,289989809.0,148300932.0,54561265.0,53658972.0,21038.0,1285.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-26,32723412.0,148306.0,,290229527.0,148403194.0,54562566.0,53660295.0,20924.0,1317.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-27,32782050.0,148409.0,,290455446.0,148477982.0,54563792.0,53661636.0,20662.0,1253.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-28,32827964.0,148514.0,,290659869.0,148555673.0,54564886.0,53662897.0,20486.0,1208.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-29,32872716.0,148603.0,,290861308.0,148635945.0,54566168.0,53664284.0,20214.0,1195.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-30,32872716.0,148603.0,,291025721.0,148656121.0,54566671.0,53664888.0,20068.0,1194.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-07-31,32872716.0,148603.0,,291073195.0,148659932.0,54566825.0,53665073.0,20098.0,1195.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,35.94,23.15,41.07,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-08-01,32952778.0,148799.0,,291314803.0,148700447.0,54567830.0,53666335.0,20063.0,1205.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,1.0,25.52,11.11,29.17,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-08-02,33001908.0,148885.0,,291488603.0,148767866.0,54568886.0,53667492.0,19792.0,1180.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,1.0,25.52,11.11,29.17,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-08-03,33040311.0,148975.0,,291646200.0,148815097.0,54569738.0,53668395.0,19389.0,1151.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,1.0,25.52,11.11,29.17,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-08-04,33068287.0,149055.0,,291784245.0,148866761.0,54570479.0,53669178.0,19154.0,1151.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,1.0,25.52,11.11,29.17,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-08-05,33098879.0,149135.0,,291924282.0,148921061.0,54571340.0,53670150.0,18803.0,1142.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,1.0,25.52,11.11,29.17,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-08-06,33098879.0,149135.0,,292039113.0,148933431.0,54571681.0,53670551.0,18669.0,1146.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,1.0,25.52,11.11,29.17,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-08-07,33098879.0,149135.0,,292075197.0,148935861.0,54571785.0,53670671.0,18693.0,1147.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,1.0,25.52,11.11,29.17,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-08-08,33153696.0,149309.0,,292253094.0,148963841.0,54572461.0,53671592.0,18648.0,1121.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,1.0,25.52,11.11,29.17,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-08-09,33191512.0,149420.0,,292385714.0,149011692.0,54573209.0,53672446.0,18171.0,1092.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,1.0,25.52,11.11,29.17,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-08-10,33218593.0,149508.0,,292508261.0,149046373.0,54573883.0,53673454.0,17729.0,1057.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,1.0,25.52,11.11,29.17,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-08-11,33242582.0,149588.0,,292618264.0,149081789.0,54574523.0,53674198.0,17524.0,1047.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,1.0,25.52,11.11,29.17,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-08-12,33256395.0,149648.0,,292726660.0,149116771.0,54575372.0,53675049.0,17268.0,1037.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,1.0,25.52,11.11,29.17,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-08-13,33256395.0,149648.0,,292822057.0,149124117.0,54575735.0,53675374.0,17083.0,1009.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,1.0,25.52,11.11,29.17,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-08-14,33256395.0,149648.0,,292855588.0,149125524.0,54575809.0,53675478.0,17106.0,1012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,1.0,25.52,11.11,29.17,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-08-15,33256395.0,149648.0,,292898993.0,149127047.0,54575926.0,53675676.0,17138.0,1015.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,1.0,25.52,11.11,29.17,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-08-16,33298533.0,149807.0,,293062743.0,149154912.0,54576572.0,53676516.0,17011.0,1009.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,1.0,25.52,11.11,29.17,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-08-17,33334278.0,149900.0,,293175288.0,149183397.0,54577226.0,53677332.0,16838.0,1001.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,1.0,25.52,11.11,29.17,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-08-18,33357883.0,149992.0,,293273224.0,149215472.0,54577863.0,53678138.0,16427.0,981.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,1.0,25.52,11.11,29.17,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-08-19,33372974.0,150064.0,,293376135.0,149248998.0,54578470.0,53679013.0,16122.0,961.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,1.0,25.52,11.11,29.17,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-08-20,33372974.0,150064.0,,293468287.0,149256738.0,54578781.0,53679415.0,15949.0,952.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,1.0,25.52,11.11,29.17,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-08-21,33372974.0,150064.0,,293497554.0,149258284.0,54578878.0,53679511.0,15965.0,944.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,1.0,25.52,11.11,29.17,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-08-22,33411676.0,150180.0,,293647208.0,149278502.0,54579462.0,53680291.0,15950.0,919.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,1.0,25.52,11.11,29.17,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-08-23,33440664.0,150268.0,,293761923.0,149313716.0,54580195.0,53681144.0,15680.0,871.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,5.0,1.0,22.4,11.11,25.6,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-08-24,33461953.0,150325.0,,293870257.0,149338363.0,54580865.0,53681930.0,15551.0,853.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,5.0,1.0,22.4,11.11,25.6,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
5eda1083,2022-08-25,33481790.0,150369.0,,293962069.0,149367363.0,54581491.0,53682661.0,15412.0,855.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,5.0,1.0,22.4,11.11,25.6,0.0,1,France,,,46.23,2.21,66977107.0,FRA,FR,250.0,EUR,,ChIJMVd4MymgVA0R99lHx5Y__Ws,France,FR,,FRA
